,Activity_Type,Date,Title,Distance,Calories,Time,Avg_HR,Max_HR,Aerobic_TE,Avg_Speed,Max_Speed,Total_Ascent,Total_Descent,Avg_Cadence,Max_Cadence,Normalized_Power,Training_Stress_Score,Max_Avg_Power(20min),Avg_Power,Max_Power,Total_Strokes,Min_Temp,Moving_Time,Elapsed_Time,Min_Elevation,Max_Elevation,Bike
414,Road Cycling,2019-05-04 09:46:00,Veltrusy,122.5,2946.0,0 days 04:45:10,154,182,4.9,25.8,52.4,867,890,71,111,0,0.0,0,0,0,18166,6.0,0 days 04:42:52,0 days 05:03:17,183,350,Roubaix
415,Mountain Biking,2019-04-25 17:57:00,Mezi mosty a pro IPU,27.03,597.0,0 days 01:14:26,122,180,2.3,21.8,45.2,123,128,0,0,0,0.0,0,0,0,0,22.0,0 days 01:13:53,0 days 01:23:40,202,252,Rockhopper
416,Mountain Biking,2019-04-21 11:00:00,Ostravice,39.24,772.0,0 days 02:19:55,105,147,0.9,16.8,28.3,168,161,0,0,0,0.0,0,0,0,0,15.0,0 days 02:18:33,0 days 03:48:30,287,433,Rockhopper
417,Road Cycling,2019-04-19 10:50:00,3 summits of Beskydy,142.78,4076.0,0 days 06:57:53,149,180,5.0,20.5,61.8,2875,2873,72,166,0,0.0,0,0,0,23646,10.0,0 days 06:54:26,0 days 07:41:14,287,133,Roubaix
418,Indoor Cycling,2019-04-16 18:23:00,Jízda na kole uvnitř,20.02,459.0,0 days 00:40:40,149,178,3.6,29.5,34.8,0,0,80,94,205,71.6,227,189,280,3285,19.0,0 days 00:40:37,0 days 00:40:40,0,0,Tacx
419,Indoor Cycling,2019-04-14 12:59:00,Jízda na kole uvnitř,50.02,1185.0,0 days 01:46:14,161,181,5.0,28.3,32.5,0,0,77,91,198,177.0,229,186,329,8179,20.0,0 days 01:46:07,0 days 01:46:14,0,0,Tacx
420,Road Cycling,2019-04-11 16:35:00,Na jih-Zvole-Okrouhlo-Zlatníky-Břežany-Točná a domů,48.32,1124.0,0 days 01:54:49,141,182,3.9,25.2,46.7,430,432,72,230,0,0.0,0,0,0,7712,5.0,0 days 01:54:04,0 days 02:00:15,192,399,Roubaix
421,Road Cycling,2019-04-09 14:36:00,Koloděje-Kolovraty-Vestec-Točná,72.13,1794.0,0 days 02:46:42,151,185,4.4,26.0,51.6,611,635,68,112,0,0.0,0,0,0,9862,13.0,0 days 02:45:32,0 days 03:05:37,197,372,Roubaix
422,Mountain Biking,2019-03-30 16:11:00,from ForBikes,17.07,524.0,0 days 01:15:22,0,0,0.0,13.6,44.4,174,218,0,0,0,0.0,0,0,0,0,14.0,0 days 01:03:38,0 days 01:20:59,187,292,Rockhopper
423,Mountain Biking,2019-03-30 10:04:00,to ForBikes,14.73,466.0,0 days 01:02:43,0,0,0.0,14.1,37.3,172,125,0,0,0,0.0,0,0,0,0,10.0,0 days 00:59:06,0 days 01:09:22,197,311,Rockhopper
424,Indoor Cycling,2019-03-28 17:31:00,Jízda na kole uvnitř,23.85,529.0,0 days 00:48:01,149,175,3.7,29.8,32.7,0,0,81,91,195,76.6,222,184,271,3906,20.0,0 days 00:47:57,0 days 00:48:01,0,0,Tacx
425,Indoor Cycling,2019-03-25 18:22:00,aby toho nebylo málo 😊,12.82,289.0,0 days 00:25:01,164,186,3.5,30.7,47.9,0,0,83,132,226,53.5,200,193,609,2060,21.0,0 days 00:24:58,0 days 00:25:01,0,0,Tacx
426,Indoor Cycling,2019-03-25 18:02:00,FTP test,7.95,205.0,0 days 00:17:02,153,178,3.0,28.0,32.4,0,0,76,88,219,33.9,0,203,262,1293,21.0,0 days 00:16:57,0 days 00:17:02,0,0,Tacx
427,Road Cycling,2019-03-21 15:08:00,na Okrouhlo,56.35,1336.0,0 days 02:06:57,148,179,4.1,26.6,54.8,552,559,71,101,0,0.0,0,0,0,8118,9.0,0 days 02:06:01,0 days 02:16:35,200,401,Roubaix
428,Road Cycling,2019-03-17 11:25:00,Tour de Karlštejn 2019,107.93,2633.0,0 days 04:16:42,150,175,4.0,25.2,63.8,1225,1223,71,113,0,0.0,0,0,0,15969,15.0,0 days 04:15:42,0 days 04:32:53,199,445,Roubaix
429,Indoor Cycling,2019-03-14 17:57:00,Jízda na kole uvnitř,40.02,976.0,0 days 01:21:03,165,183,5.0,29.6,34.7,0,0,80,94,217,174.4,250,202,369,6534,20.0,0 days 01:20:56,0 days 01:21:03,0,0,Tacx
430,Indoor Cycling,2019-03-12 18:14:00,Jízda na kole uvnitř,22.36,464.0,0 days 00:45:02,151,177,3.4,29.8,34.9,0,0,80,95,189,72.7,207,173,256,3631,20.0,0 days 00:44:59,0 days 00:45:02,0,0,Tacx
431,Indoor Cycling,2019-03-11 16:19:00,Jízda na kole uvnitř,43.84,952.0,0 days 01:30:01,155,181,4.1,29.2,33.2,0,0,79,90,205,173.0,197,178,335,7129,21.0,0 days 01:29:56,0 days 01:30:01,0,0,Tacx
432,Road Cycling,2019-03-07 16:23:00,Slivenec,34.5,1016.0,0 days 01:22:44,153,182,4.0,25.0,52.3,321,342,69,106,0,0.0,0,0,0,4891,7.0,0 days 01:22:04,0 days 01:29:59,191,354,Roubaix
433,Road Cycling,2019-03-05 15:22:00,Točná - Jesenice - Kunratice,44.34,1775.0,0 days 01:43:46,0,0,0.0,25.6,54.1,377,399,69,107,0,0.0,0,0,0,6202,3.0,0 days 01:42:55,0 days 02:04:46,185,372,Roubaix
434,Virtual Cycling,2019-02-28 16:13:00,Jízda na kole uvnitř,33.74,757.0,0 days 01:10:01,149,185,3.6,28.9,31.5,0,0,78,85,220,154.2,192,182,362,5481,20.0,0 days 01:09:58,0 days 01:10:01,0,0,Tacx
435,Virtual Cycling,2019-02-27 16:54:00,Jízda na kole uvnitř,33.44,801.0,0 days 01:07:40,161,185,4.2,29.6,34.9,0,0,80,94,220,149.3,248,199,373,5446,20.0,0 days 01:07:35,0 days 01:07:40,0,0,Tacx
436,Road Cycling,2019-02-22 11:03:00,Kurtatsch - Salurn,61.97,1967.0,0 days 03:19:03,144,168,4.0,18.7,65.9,1405,1406,62,106,0,0.0,0,0,0,10774,9.0,0 days 03:17:40,0 days 03:32:59,205,823,Roubaix
437,Road Cycling,2019-02-21 10:36:00,Passo Mendola e Kojotenpass,54.57,1904.0,0 days 02:39:22,154,177,5.0,20.5,66.2,1564,1527,68,107,0,0.0,0,0,0,9523,6.0,0 days 02:39:03,0 days 02:51:48,229,1376,Roubaix
438,Indoor Cycling,2019-02-17 22:54:00,Jízda na kole uvnitř,0.0,0.0,0 days 00:00:11,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,21.0,0 days 00:00:00,0 days 00:01:55,0,0,Tacx
439,Road Cycling,2019-02-17 15:58:00,Silniční cyklistika,0.0,0.0,0 days 00:00:01,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,26.0,0 days 00:00:00,0 days 00:00:17,232,232,Roubaix
440,Road Cycling,2019-02-17 13:54:00,Slivenec,33.28,927.0,0 days 01:13:47,154,181,3.7,27.1,56.6,280,286,73,101,0,0.0,0,0,0,4924,8.0,0 days 01:13:17,0 days 01:29:52,199,362,Roubaix
441,Road Cycling,2019-02-16 13:07:00,do Zvole a zpět,42.21,1073.0,0 days 01:41:05,146,175,3.8,25.1,52.7,335,332,67,102,0,0.0,0,0,0,5828,8.0,0 days 01:38:32,0 days 01:50:20,191,379,Roubaix
442,Virtual Cycling,2019-02-14 17:56:00,Jízda na kole uvnitř,30.11,583.0,0 days 01:00:03,142,179,3.0,30.1,33.5,0,0,82,92,179,79.6,184,163,330,4978,21.0,0 days 00:59:59,0 days 01:00:03,0,0,Tacx
443,Virtual Cycling,2019-02-13 17:49:00,Jízda na kole uvnitř,43.17,964.0,0 days 01:28:26,159,179,5.0,29.3,33.0,0,0,81,91,194,137.8,201,183,350,7171,20.0,0 days 01:28:21,0 days 01:28:26,0,0,Tacx
444,Virtual Cycling,2019-02-10 13:14:00,Jízda na kole uvnitř,43.23,939.0,0 days 01:31:00,156,178,4.4,28.5,33.6,0,0,78,92,182,124.9,188,173,366,7163,19.0,0 days 01:30:52,0 days 01:31:00,0,0,Tacx
445,Virtual Cycling,2019-02-08 09:07:00,Jízda na kole uvnitř,30.86,784.0,0 days 01:04:37,170,187,5.0,28.7,33.1,0,0,79,91,216,124.2,225,204,317,5140,20.0,0 days 01:04:33,0 days 01:04:37,0,0,Tacx
446,Virtual Cycling,2019-02-07 20:34:00,zkouška Garminu,5.02,118.0,0 days 00:10:50,145,164,2.3,27.8,37.2,0,0,76,102,190,15.6,0,183,329,833,22.0,0 days 00:10:49,0 days 00:10:50,0,0,Tacx
447,Indoor Cycling,2019-02-07 19:10:00,Jízda na kole uvnitř,1.41,25.0,0 days 00:05:47,0,0,0.0,14.6,27.7,0,0,63,76,106,2.5,0,73,223,229,26.0,0 days 00:03:43,0 days 00:12:51,0,0,Tacx
448,Indoor Cycling,2019-02-07 18:35:00,Jízda na kole uvnitř,0.17,3.0,0 days 00:00:43,0,0,0.0,14.5,21.7,0,0,47,60,85,0.1,0,72,105,27,23.0,0 days 00:00:36,0 days 00:07:15,0,0,Tacx
449,Indoor Cycling,2019-02-07 18:20:00,Jízda na kole uvnitř,0.54,12.0,0 days 00:01:53,0,0,0.0,17.2,21.2,0,0,49,59,124,0.9,0,110,187,91,24.0,0 days 00:01:50,0 days 00:09:55,0,0,Tacx
450,Indoor Cycling,2019-02-07 17:40:00,Jízda na kole uvnitř,0.37,4.0,0 days 00:01:15,88,96,0.0,17.4,30.3,0,0,72,81,0,0.0,0,0,0,46,24.0,0 days 00:00:47,0 days 00:03:39,0,0,Tacx
451,Virtual Cycling,2019-02-06 18:28:00,Jízda na kole,44.94,918.0,0 days 01:30:00,0,0,0.0,30.0,33.7,711,1,78,97,197,0.0,0,178,328,0,0.0,0 days 01:29:58,0 days 01:29:58,0,715,Tacx
452,Virtual Cycling,2019-02-05 17:36:00,Jízda na kole,30.93,555.0,0 days 01:00:00,0,0,0.0,30.9,34.2,309,0,80,98,165,0.0,0,161,228,0,0.0,0 days 00:59:58,0 days 00:59:58,0,309,Tacx
453,Virtual Cycling,2019-01-27 12:01:00,Jízda na kole,45.18,929.0,0 days 01:30:00,0,0,0.0,30.1,33.3,714,1,76,85,198,0.0,0,180,310,0,0.0,0 days 01:29:58,0 days 01:29:58,0,717,Tacx
454,Virtual Cycling,2019-01-23 17:47:00,Jízda na kole,29.83,548.0,0 days 01:00:00,0,0,0.0,29.8,33.5,295,0,79,87,161,0.0,0,159,189,0,0.0,0 days 00:59:58,0 days 00:59:58,0,298,Tacx
455,Virtual Cycling,2019-01-22 17:20:00,Jízda na kole,46.02,969.0,0 days 01:30:00,0,0,0.0,30.7,33.5,734,1,77,90,213,0.0,0,188,343,0,0.0,0 days 01:29:58,0 days 01:29:58,0,733,Tacx
456,Virtual Cycling,2019-01-17 18:09:00,Jízda na kole,45.63,950.0,0 days 01:30:00,0,0,0.0,30.4,33.4,720,1,78,90,206,0.0,0,184,319,0,0.0,0 days 01:29:58,0 days 01:29:58,0,724,Tacx
457,Virtual Cycling,2019-01-15 17:30:00,1:15,37.0,111.0,0 days 01:15:00,0,0,0.0,29.6,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 01:15:00,0,0,Tacx
458,Virtual Cycling,2019-01-13 14:27:00,Jízda na kole,36.79,820.0,0 days 01:15:00,0,0,0.0,29.4,33.6,664,0,76,87,205,0.0,0,191,290,0,0.0,0 days 01:14:58,0 days 01:14:58,0,664,Tacx
459,Virtual Cycling,2019-01-12 13:46:00,Jízda na kole,28.52,652.0,0 days 01:00:00,0,0,0.0,28.5,33.6,350,5,74,84,207,0.0,0,189,274,0,0.0,0 days 00:59:58,0 days 00:59:58,-3,347,Tacx
460,Virtual Cycling,2019-01-09 17:30:00,schody 60min,28.0,888.0,0 days 01:00:00,0,0,0.0,28.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 01:00:00,0,0,Tacx
461,Virtual Cycling,2019-01-07 18:31:00,Jízda na kole,24.37,393.0,0 days 00:45:16,0,0,0.0,32.3,36.0,23,0,79,102,154,0.0,0,151,205,0,0.0,0 days 00:45:12,0 days 00:45:15,0,24,Tacx
462,Virtual Cycling,2019-01-05 14:15:00,Jízda na kole,15.06,260.0,0 days 00:30:20,0,0,0.0,29.8,31.2,0,0,79,106,151,0.0,0,150,168,0,0.0,0 days 00:30:06,0 days 00:30:18,0,0,Tacx
463,Road Cycling,2018-11-04 13:57:00,Praha Nekategorizováno,25.21,0.0,0 days 00:56:22,0,0,0.0,26.8,60.3,129,123,0,0,0,0.0,0,0,0,0,0.0,0 days 00:51:23,0 days 00:56:22,185,250,Roubaix
464,Mountain Biking,2018-11-03 14:10:00,Praha Nekategorizováno,30.8,0.0,0 days 01:38:26,0,0,0.0,18.8,45.7,312,309,0,0,0,0.0,0,0,0,0,0.0,0 days 01:09:11,0 days 01:38:26,188,318,Rockhopper
465,Road Cycling,2018-10-21 11:44:00,Radim,109.73,0.0,0 days 04:17:22,0,0,0.0,25.6,126.0,791,793,0,0,0,0.0,0,0,0,0,0.0,0 days 03:40:47,0 days 04:17:22,196,413,Roubaix
466,Road Cycling,2018-10-13 07:12:00,Praha - Rokycany - Praha (vysílač) - Příbram - Praha,210.63,0.0,0 days 12:04:34,0,0,0.0,17.4,167.3,2414,2409,0,0,0,0.0,0,0,0,0,0.0,0 days 07:19:51,0 days 12:04:34,185,862,Roubaix
467,Road Cycling,2018-10-09 17:23:00,Praha Nekategorizováno,43.27,0.0,0 days 01:51:27,0,0,0.0,23.3,83.0,410,381,0,0,0,0.0,0,0,0,0,0.0,0 days 01:35:40,0 days 01:51:27,185,374,Roubaix
468,Road Cycling,2018-09-28 10:37:00,Caldaro sulla Strada del Vino Nekategorizováno,85.35,0.0,0 days 03:11:59,0,0,0.0,26.7,106.9,715,713,0,0,0,0.0,0,0,0,0,0.0,0 days 02:45:10,0 days 03:11:59,203,570,Roubaix
469,Road Cycling,2018-09-26 10:00:00,Caldaro sulla Strada del Vino Nekategorizováno,124.29,0.0,0 days 07:17:42,0,0,0.0,17.0,149.3,3884,3882,0,0,0,0.0,0,0,0,0,0.0,0 days 04:49:38,0 days 07:17:42,209,1815,Roubaix
470,Road Cycling,2018-09-24 09:42:00,Caldaro sulla Strada del Vino Nekategorizováno,68.35,0.0,0 days 03:53:15,0,0,0.0,17.6,130.9,2346,2342,0,0,0,0.0,0,0,0,0,0.0,0 days 02:28:10,0 days 03:53:15,209,1729,Roubaix
471,Road Cycling,2018-09-20 16:08:00,Říp,107.03,0.0,0 days 04:57:57,0,0,0.0,21.6,145.4,1041,1046,0,0,0,0.0,0,0,0,0,0.0,0 days 03:52:22,0 days 04:57:57,158,455,Roubaix
472,Road Cycling,2018-09-17 15:01:00,T8 - Křivoklátský okruh,123.1,0.0,0 days 05:19:46,0,0,0.0,23.1,119.9,1607,1613,0,0,0,0.0,0,0,0,0,0.0,0 days 04:15:05,0 days 05:19:46,185,493,Roubaix
473,Mountain Biking,2018-09-15 13:06:00,Zadní Kopanina,37.0,0.0,0 days 03:34:51,0,0,0.0,10.3,79.9,624,623,0,0,0,0.0,0,0,0,0,0.0,0 days 01:40:43,0 days 03:34:51,188,369,Rockhopper
474,Mountain Biking,2018-09-09 10:24:00,Nymburk and back with Karin,120.13,0.0,0 days 08:52:21,0,0,0.0,13.5,151.1,551,550,0,0,0,0.0,0,0,0,0,0.0,0 days 04:48:27,0 days 08:52:21,164,287,Rockhopper
475,Road Cycling,2018-08-24 09:16:00,Praha - Kotce 2018,103.0,0.0,0 days 03:58:42,0,0,0.0,25.9,101.7,848,696,0,0,0,0.0,0,0,0,0,0.0,0 days 03:28:27,0 days 03:58:42,168,388,Roubaix
476,Road Cycling,2018-08-20 10:32:00,Caldaro - Mezzocorona - Mendola,86.54,0.0,0 days 03:36:14,0,0,0.0,24.0,147.9,1557,1557,0,0,0,0.0,0,0,0,0,0.0,0 days 02:50:08,0 days 03:36:14,202,1375,Roubaix
477,Road Cycling,2018-08-16 10:57:00,Caldaro - Trento and back,111.36,0.0,0 days 05:06:20,0,0,0.0,21.8,121.8,858,856,0,0,0,0.0,0,0,0,0,0.0,0 days 03:55:23,0 days 05:06:20,187,615,Roubaix
478,Road Cycling,2018-08-14 08:47:00,Klausen - Saiser Alm - Bolzano - Caldaro,102.74,0.0,0 days 07:13:25,0,0,0.0,14.2,111.4,2524,2494,0,0,0,0.0,0,0,0,0,0.0,0 days 03:55:10,0 days 07:13:25,209,1873,Roubaix
479,Road Cycling,2018-08-11 09:59:00,Krušnoton 2018,111.98,0.0,0 days 03:59:44,0,0,0.0,28.0,123.7,1554,1566,0,0,0,0.0,0,0,0,0,0.0,0 days 03:19:58,0 days 03:59:44,175,880,Roubaix
480,Mountain Biking,2018-08-08 08:22:00,Praha Nekategorizováno,14.25,0.0,0 days 00:43:10,0,0,0.0,19.8,82.2,82,41,0,0,0,0.0,0,0,0,0,0.0,0 days 00:35:57,0 days 00:43:10,188,250,Rockhopper
481,Mountain Biking,2018-08-08 06:27:00,Praha Nekategorizováno,14.49,0.0,0 days 00:41:26,0,0,0.0,21.0,50.2,51,88,0,0,0,0.0,0,0,0,0,0.0,0 days 00:34:24,0 days 00:41:26,188,250,Rockhopper
482,Mountain Biking,2018-08-01 19:28:00,Praha Nekategorizováno,14.2,0.0,0 days 00:45:11,0,0,0.0,18.9,63.1,81,43,0,0,0,0.0,0,0,0,0,0.0,0 days 00:33:46,0 days 00:45:11,188,250,Rockhopper
483,Mountain Biking,2018-08-01 15:55:00,Praha Nekategorizováno,14.52,0.0,0 days 01:10:35,0,0,0.0,12.3,87.1,47,55,0,0,0,0.0,0,0,0,0,0.0,0 days 00:35:44,0 days 01:10:35,188,209,Rockhopper
484,Mountain Biking,2018-08-01 06:20:00,Chlumík,43.06,0.0,0 days 01:55:31,0,0,0.0,22.4,151.3,440,435,0,0,0,0.0,0,0,0,0,0.0,0 days 01:35:20,0 days 01:55:31,185,374,Rockhopper
485,Mountain Biking,2018-07-29 12:33:00,z Biotopu pres Decathlon,24.13,0.0,0 days 02:24:22,0,0,0.0,10.0,68.5,180,149,0,0,0,0.0,0,0,0,0,0.0,0 days 01:01:41,0 days 02:24:22,188,300,Rockhopper
486,Mountain Biking,2018-07-29 08:45:00,do Biotopu Radotin,15.67,0.0,0 days 00:43:20,0,0,0.0,21.7,66.7,53,85,0,0,0,0.0,0,0,0,0,0.0,0 days 00:36:21,0 days 00:43:20,185,250,Rockhopper
487,Road Cycling,2018-07-25 06:28:00,Praha Nekategorizováno,32.13,0.0,0 days 01:12:49,0,0,0.0,26.5,93.0,283,282,0,0,0,0.0,0,0,0,0,0.0,0 days 01:02:57,0 days 01:12:49,185,346,Roubaix
488,Mountain Biking,2018-07-19 16:02:00,Lipová-lázně Nekategorizováno,11.02,0.0,0 days 01:05:12,0,0,0.0,10.1,61.4,336,339,0,0,0,0.0,0,0,0,0,0.0,0 days 00:36:43,0 days 01:05:12,518,618,Rockhopper
489,Mountain Biking,2018-07-16 10:31:00,Vrbno pod Pradědem Nekategorizováno,64.74,0.0,0 days 08:58:15,0,0,0.0,7.2,104.6,1525,152,0,0,0,0.0,0,0,0,0,0.0,0 days 02:57:55,0 days 08:58:15,528,1487,Rockhopper
490,Mountain Biking,2018-07-15 10:43:00,Vrbno pod Pradědem Nekategorizováno,63.4,0.0,0 days 07:23:48,0,0,0.0,8.6,172.9,810,818,0,0,0,0.0,0,0,0,0,0.0,0 days 02:31:27,0 days 07:23:48,343,707,Rockhopper
491,Road Cycling,2018-07-12 10:10:00,Selva di Val Gardena Nekategorizováno,105.33,0.0,0 days 06:55:59,0,0,0.0,15.2,103.8,3659,3659,0,0,0,0.0,0,0,0,0,0.0,0 days 04:10:15,0 days 06:55:59,1521,2251,Roubaix
492,Road Cycling,2018-07-10 09:58:00,Caldaro sulla Strada del Vino Nekategorizováno,84.09,0.0,0 days 04:53:18,0,0,0.0,17.2,103.9,2283,2281,0,0,0,0.0,0,0,0,0,0.0,0 days 02:59:40,0 days 04:53:18,240,1542,Roubaix
493,Road Cycling,2018-07-09 09:30:00,Prato - Stelvio - Bormio - Stelvio - Prato,89.0,0.0,0 days 07:33:36,0,0,0.0,11.8,100.1,374,3739,0,0,0,0.0,0,0,0,0,0.0,0 days 04:19:44,0 days 07:33:36,908,2775,Roubaix
494,Road Cycling,2018-06-30 09:29:00,Beskyd Tour 2018,123.22,0.0,0 days 04:35:29,0,0,0.0,26.8,132.1,2314,2315,0,0,0,0.0,0,0,0,0,0.0,0 days 03:41:00,0 days 04:35:29,373,101,Roubaix
495,Road Cycling,2018-06-26 16:59:00,Praha Nekategorizováno,26.96,0.0,0 days 01:22:35,0,0,0.0,19.6,65.7,327,325,0,0,0,0.0,0,0,0,0,0.0,0 days 01:04:04,0 days 01:22:35,185,349,Roubaix
496,Road Cycling,2018-06-22 08:34:00,na Ještěd a zpět s Vodou,248.33,0.0,0 days 15:11:23,0,0,0.0,16.3,113.5,2427,2421,0,0,0,0.0,0,0,0,0,0.0,0 days 08:52:10,0 days 15:11:23,168,984,Roubaix
497,Road Cycling,2018-06-19 18:12:00,Řevničák,68.07,0.0,0 days 02:38:31,0,0,0.0,25.8,126.6,549,548,0,0,0,0.0,0,0,0,0,0.0,0 days 02:17:23,0 days 02:38:31,185,523,Roubaix
498,Road Cycling,2018-06-16 10:00:00,Krakonošův cyklomaraton 2018,148.05,0.0,0 days 05:39:25,0,0,0.0,26.2,128.4,2478,2478,0,0,0,0.0,0,0,0,0,0.0,0 days 04:32:15,0 days 05:39:25,369,1127,Roubaix
499,Road Cycling,2018-06-14 16:55:00,Praha Nekategorizováno,31.84,0.0,0 days 01:19:58,0,0,0.0,23.9,103.8,274,276,0,0,0,0.0,0,0,0,0,0.0,0 days 01:06:06,0 days 01:19:58,185,346,Roubaix
500,Road Cycling,2018-06-12 18:27:00,Praha Nekategorizováno,32.76,0.0,0 days 01:14:35,0,0,0.0,26.4,63.4,285,284,0,0,0,0.0,0,0,0,0,0.0,0 days 01:05:25,0 days 01:14:35,185,346,Roubaix
501,Mountain Biking,2018-06-10 11:44:00,Praha Nekategorizováno,73.09,0.0,0 days 05:31:23,0,0,0.0,13.2,87.2,804,805,0,0,0,0.0,0,0,0,0,0.0,0 days 02:55:12,0 days 05:31:23,169,307,Rockhopper
502,Road Cycling,2018-06-04 19:06:00,Praha Nekategorizováno,34.0,996.0,0 days 01:20:44,0,0,0.0,25.3,80.5,400,400,0,0,0,0.0,0,0,0,0,0.0,0 days 00:18:41,0 days 00:20:44,185,250,Roubaix
503,Mountain Biking,2018-05-27 16:35:00,Praha Nekategorizováno,31.44,0.0,0 days 02:04:25,0,0,0.0,15.2,88.6,159,155,0,0,0,0.0,0,0,0,0,0.0,0 days 01:18:45,0 days 02:04:25,185,250,Rockhopper
504,Road Cycling,2018-05-26 08:35:00,Mamut Tour 2018,148.92,0.0,0 days 05:35:21,0,0,0.0,26.6,138.1,2134,2131,0,0,0,0.0,0,0,0,0,0.0,0 days 04:34:50,0 days 05:35:21,208,652,Roubaix
505,Road Cycling,2018-05-19 12:30:00,Bietigheim-Bissingen Nekategorizováno,84.85,0.0,0 days 06:26:07,0,0,0.0,13.2,144.3,1174,1175,0,0,0,0.0,0,0,0,0,0.0,0 days 03:17:20,0 days 06:26:07,163,453,Roubaix
506,Road Cycling,2018-05-09 09:38:00,Caldaro sulla Strada del Vino Nekategorizováno,121.9,0.0,0 days 07:23:21,0,0,0.0,16.5,113.9,3603,36,0,0,0,0.0,0,0,0,0,0.0,0 days 04:32:57,0 days 07:23:21,236,154,Roubaix
507,Road Cycling,2018-05-07 09:21:00,Caldaro sulla Strada del Vino Nekategorizováno,124.87,0.0,0 days 06:46:53,0,0,0.0,18.4,145.3,316,3159,0,0,0,0.0,0,0,0,0,0.0,0 days 04:33:57,0 days 06:46:53,209,1774,Roubaix
508,Road Cycling,2018-05-06 16:54:00,zbytek do Caldara,11.3,296.0,0 days 01:00:00,0,0,0.0,11.3,0.0,450,150,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 01:00:00,0,0,Roubaix
509,Road Cycling,2018-05-06 10:59:00,Caldaro sulla Strada del Vino Nekategorizováno,104.28,0.0,0 days 05:16:28,0,0,0.0,19.8,106.8,2487,2795,0,0,0,0.0,0,0,0,0,0.0,0 days 03:35:30,0 days 05:16:28,203,1376,Roubaix
510,Road Cycling,2018-05-03 14:15:00,Praha Nekategorizováno,23.5,0.0,0 days 00:54:49,0,0,0.0,25.7,64.0,131,129,0,0,0,0.0,0,0,0,0,0.0,0 days 00:48:35,0 days 00:54:49,185,250,Roubaix
511,Road Cycling,2018-05-01 10:56:00,Pavé Tour Milovice 2018,97.26,0.0,0 days 03:25:34,0,0,0.0,28.4,86.7,638,638,0,0,0,0.0,0,0,0,0,0.0,0 days 03:05:02,0 days 03:25:34,193,262,Roubaix
512,Mountain Biking,2018-04-29 10:12:00,Graz s Karin,68.02,0.0,0 days 07:00:02,0,0,0.0,9.7,93.0,828,826,0,0,0,0.0,0,0,0,0,0.0,0 days 03:14:46,0 days 07:00:02,337,540,Rockhopper
513,Road Cycling,2018-04-24 16:08:00,3 kopce,64.06,0.0,0 days 02:37:29,0,0,0.0,24.4,94.4,844,841,0,0,0,0.0,0,0,0,0,0.0,0 days 02:09:39,0 days 02:37:29,185,374,Roubaix
514,Mountain Biking,2018-04-21 11:01:00,ČT Trans Brdy 2018,59.16,0.0,0 days 03:38:11,0,0,0.0,16.3,93.6,1432,1436,0,0,0,0.0,0,0,0,0,0.0,0 days 02:24:11,0 days 03:38:11,200,606,Rockhopper
515,Mountain Biking,2018-04-18 17:20:00,3 pražské traily,44.87,0.0,0 days 02:23:21,0,0,0.0,18.8,183.5,613,612,0,0,0,0.0,0,0,0,0,0.0,0 days 01:42:50,0 days 02:23:21,185,378,Rockhopper
516,Road Cycling,2018-04-18 08:35:00,Praha Nekategorizováno,1.76,0.0,0 days 00:04:51,0,0,0.0,21.7,54.6,7,35,0,0,0,0.0,0,0,0,0,0.0,0 days 00:04:21,0 days 00:04:51,198,232,Roubaix
517,Road Cycling,2018-04-17 18:27:00,Praha Nekategorizováno,2.7,0.0,0 days 00:10:42,0,0,0.0,15.2,31.5,79,50,0,0,0,0.0,0,0,0,0,0.0,0 days 00:10:42,0 days 00:10:42,197,243,Roubaix
518,Mountain Biking,2018-04-15 12:16:00,Pražské traily,37.45,0.0,0 days 03:13:38,0,0,0.0,11.6,106.8,479,477,0,0,0,0.0,0,0,0,0,0.0,0 days 01:46:03,0 days 03:13:38,185,378,Rockhopper
519,Road Cycling,2018-04-12 12:13:00,Čapí Hnízdo - Sedlčany,158.27,0.0,0 days 07:42:08,0,0,0.0,20.5,155.2,2087,2093,0,0,0,0.0,0,0,0,0,0.0,0 days 05:26:50,0 days 07:42:08,185,521,Roubaix
520,Road Cycling,2018-04-09 19:50:00,Praha Nekategorizováno,1.61,0.0,0 days 00:06:22,0,0,0.0,15.2,70.9,28,7,0,0,0,0.0,0,0,0,0,0.0,0 days 00:03:22,0 days 00:06:22,197,233,Roubaix
521,Road Cycling,2018-04-09 15:24:00,Kralupy,87.46,0.0,0 days 03:52:28,0,0,0.0,22.6,95.9,737,740,0,0,0,0.0,0,0,0,0,0.0,0 days 03:11:10,0 days 03:52:28,169,373,Roubaix
522,Mountain Biking,2018-04-08 17:51:00,Praha Nekategorizováno,12.51,0.0,0 days 00:57:07,0,0,0.0,13.1,86.0,140,141,0,0,0,0.0,0,0,0,0,0.0,0 days 00:34:03,0 days 00:57:07,183,237,Rockhopper
