,Activity_Type,Date,Title,Distance,Calories,Time,Avg_HR,Max_HR,Aerobic_TE,Avg_Speed,Max_Speed,Total_Ascent,Total_Descent,Avg_Cadence,Max_Cadence,Normalized_Power,Training_Stress_Score,Max_Avg_Power(20min),Avg_Power,Max_Power,Total_Strokes,Min_Temp,Moving_Time,Elapsed_Time,Min_Elevation,Max_Elevation,Bike
427,Indoor Cycling,2019-11-21 17:19:07,Long Zone 4 Intervals,29.01,625.0,0 days 01:01:07,141,172,3.6,28.5,34.0,0,0,77,94,188,90.7,218,171,269,4751,17.0,0 days 01:01:02,0 days 01:01:07,0,0,Tacx
428,Indoor Cycling,2019-11-19 17:32:03,Short Zone 5 Intervals,31.81,723.0,0 days 01:06:01,146,184,3.8,28.9,44.8,0,0,79,123,211,123.8,222,185,424,5206,15.0,0 days 01:05:57,0 days 01:06:01,0,0,Tacx
429,Indoor Cycling,2019-11-18 19:49:42,Zone 2 Aerobic,23.21,437.0,0 days 01:00:17,118,128,2.1,23.1,25.9,0,0,63,71,122,37.7,125,121,136,3783,18.0,0 days 00:59:59,0 days 01:00:17,0,0,Tacx
430,Mountain Biking,2019-11-17 13:44:44,Praha - Zone 2 Aerobic,37.89,1090.0,0 days 02:03:58,136,179,3.7,18.3,47.8,442,432,0,0,0,0.0,0,0,0,0,7.0,0 days 01:52:51,0 days 02:04:25,194,337,Rockhopper
431,Indoor Cycling,2019-11-15 17:26:00,Aerobic with Tempo Intervals,28.57,552.0,0 days 01:04:22,138,162,3.1,26.6,34.8,0,0,72,94,154,64.6,172,145,221,4661,16.0,0 days 01:04:11,0 days 01:04:22,0,0,Tacx
432,Indoor Cycling,2019-11-13 18:21:57,Short Zone 5 Intervals,27.23,611.0,0 days 01:07:01,142,191,3.7,24.4,49.3,0,0,66,135,200,113.1,192,154,422,4461,16.0,0 days 01:06:58,0 days 01:07:01,0,0,Tacx
433,Indoor Cycling,2019-11-12 17:03:54,Zone 2 Aerobic,26.75,509.0,0 days 01:00:07,124,137,2.3,26.7,28.9,0,0,72,80,142,51.1,145,142,154,4352,17.0,0 days 01:00:04,0 days 01:00:07,0,0,Tacx
434,Indoor Cycling,2019-11-10 17:41:33,cool down,5.14,99.0,0 days 00:10:02,150,170,2.2,30.7,60.0,0,0,83,160,172,12.0,0,165,324,837,21.0,0 days 00:10:00,0 days 00:10:02,0,0,Tacx
435,Indoor Cycling,2019-11-10 17:14:38,FTP test - nespočítalo se,12.05,338.0,0 days 00:25:29,157,183,3.5,28.4,47.1,0,0,78,145,238,60.1,243,224,297,1995,21.0,0 days 00:25:24,0 days 00:25:29,0,0,Tacx
436,Indoor Cycling,2019-11-10 16:51:02,warm up,10.38,200.0,0 days 00:20:02,134,145,2.2,31.1,33.8,0,0,84,92,168,23.4,165,167,182,1679,20.0,0 days 00:20:01,0 days 00:20:02,0,0,Tacx
437,Road Cycling,2019-11-02 14:56:20,Na Zvole,51.37,1214.0,0 days 01:54:29,149,179,4.5,26.9,45.4,340,346,79,110,0,0.0,0,0,0,8355,7.0,0 days 01:54:03,0 days 01:58:15,195,507,Roubaix
438,Mountain Biking,2019-10-27 11:46:24,s Karin Prokopským údolím,41.47,767.0,0 days 02:15:38,110,154,2.0,18.3,50.8,306,324,0,0,0,0.0,0,0,0,0,16.0,0 days 02:14:39,0 days 02:32:27,187,371,Rockhopper
439,Road Cycling,2019-10-26 10:54:03,Karlické údolí,70.09,1583.0,0 days 02:40:11,145,167,4.3,26.3,52.8,603,590,81,115,0,0.0,0,0,0,12023,8.0,0 days 02:39:45,0 days 02:45:22,191,410,Roubaix
440,Road Cycling,2019-10-24 16:42:53,Praha Silniční cyklistika,50.01,1204.0,0 days 01:52:55,147,182,4.3,26.6,48.9,336,355,78,116,0,0.0,0,0,0,8104,7.0,0 days 01:52:12,0 days 01:56:35,170,365,Roubaix
441,Road Cycling,2019-10-22 16:23:59,Praha Silniční cyklistika,42.35,977.0,0 days 01:27:47,146,180,4.2,28.9,46.5,127,133,76,108,0,0.0,0,0,0,6363,11.0,0 days 01:27:20,0 days 01:30:09,193,219,Roubaix
442,Road Cycling,2019-10-18 14:56:02,Praha Silniční cyklistika,57.16,1340.0,0 days 02:22:27,143,181,4.3,24.1,60.7,592,606,74,119,0,0.0,0,0,0,9131,14.0,0 days 02:21:11,0 days 02:38:13,194,395,Roubaix
443,Road Cycling,2019-10-17 16:45:00,Cik Cak,49.91,1208.0,0 days 01:56:12,146,181,4.4,25.8,56.4,477,493,77,112,0,0.0,0,0,0,8015,9.0,0 days 01:55:16,0 days 02:04:27,179,373,Roubaix
444,Road Cycling,2019-10-15 17:22:07,Quick 40,42.29,875.0,0 days 01:30:48,142,185,4.2,27.9,48.0,121,143,79,120,0,0.0,0,0,0,6855,8.0,0 days 01:30:08,0 days 01:33:12,218,243,Roubaix
445,Road Cycling,2019-10-13 10:15:19,Svatý Jan - Karlštejn - Řevničák,108.34,2444.0,0 days 04:23:01,146,175,5.0,24.7,66.2,1145,1159,74,116,0,0.0,0,0,0,17504,15.0,0 days 04:22:05,0 days 04:53:19,192,512,Roubaix
446,Road Cycling,2019-10-12 11:08:59,Koloděje - Vestec - Točná,73.85,1694.0,0 days 02:58:49,144,182,4.0,24.8,49.7,608,606,68,110,0,0.0,0,0,0,10786,16.0,0 days 02:58:15,0 days 03:25:14,205,362,Roubaix
447,Road Cycling,2019-09-30 18:13:56,Praha Silniční cyklistika,41.84,915.0,0 days 01:35:28,143,177,3.7,26.3,40.7,148,167,72,103,0,0.0,0,0,0,6450,11.0,0 days 01:34:38,0 days 01:39:42,200,232,Roubaix
448,Road Cycling,2019-09-24 16:43:47,Praha Silniční cyklistika,49.18,1016.0,0 days 01:59:51,135,171,3.3,24.6,55.4,488,484,77,120,0,0.0,0,0,0,8222,13.0,0 days 01:58:45,0 days 02:06:06,193,384,Roubaix
449,Mountain Biking,2019-09-21 10:00:44,Pražská 50 - Pokoř Okoř,48.74,1753.0,0 days 02:07:23,167,184,5.0,23.0,53.4,811,807,0,0,0,0.0,0,0,0,0,10.0,0 days 02:07:21,0 days 02:17:10,220,368,Rockhopper
450,Road Cycling,2019-09-18 16:36:01,Praha Silniční cyklistika,51.7,1158.0,0 days 01:58:57,141,176,3.6,26.1,50.2,440,453,77,115,0,0.0,0,0,0,8591,10.0,0 days 01:58:36,0 days 02:02:54,191,379,Roubaix
451,Mountain Biking,2019-09-15 13:12:47,Praha Horská cyklistika,35.4,1085.0,0 days 01:58:49,0,0,0.0,17.9,40.1,218,220,0,0,0,0.0,0,0,0,0,21.0,0 days 01:57:20,0 days 02:50:09,193,303,Rockhopper
452,Road Cycling,2019-09-13 11:40:08,Koněprusy,115.25,2552.0,0 days 04:56:28,140,173,3.7,23.3,60.9,1442,1468,76,119,0,0.0,0,0,0,19745,18.0,0 days 04:55:55,0 days 05:19:18,191,509,Roubaix
453,Road Cycling,2019-09-12 14:24:48,Praha Silniční cyklistika,74.21,1772.0,0 days 03:08:10,146,190,3.9,23.7,53.1,729,754,72,110,0,0.0,0,0,0,11798,19.0,0 days 03:06:11,0 days 03:27:41,178,329,Roubaix
454,Road Cycling,2019-09-10 17:07:59,Praha Silniční cyklistika,37.26,810.0,0 days 01:26:14,140,177,3.6,25.9,49.5,243,260,74,120,0,0.0,0,0,0,5612,14.0,0 days 01:25:56,0 days 01:29:04,147,304,Roubaix
455,Road Cycling,2019-09-03 16:08:40,Koloděje,49.71,1043.0,0 days 01:58:37,138,178,3.0,25.1,55.5,462,482,71,181,0,0.0,0,0,0,7397,18.0,0 days 01:57:33,0 days 02:17:15,209,319,Roubaix
456,Mountain Biking,2019-08-31 17:32:00,Biotop a zpět,34.0,0.0,0 days 02:00:00,0,0,0.0,17.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 00:00:00,0,0,Rockhopper
457,Mountain Biking,2019-08-24 14:14:00,MTB Monticolo with Karin,27.8,718.0,0 days 02:30:00,0,0,0.0,11.1,0.0,500,500,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 02:30:00,0,0,Rockhopper
458,Road Cycling,2019-08-20 10:46:38,Passo Palade e Passo Mendola,81.54,2280.0,0 days 03:52:06,144,170,4.5,21.1,63.3,1842,1824,73,108,0,0.0,0,0,0,14509,14.0,0 days 03:51:48,0 days 04:03:48,260,1503,Roubaix
459,Road Cycling,2019-08-19 12:05:12,Andriano Silniční cyklistika,14.31,493.0,0 days 00:42:50,143,182,2.9,20.0,45.2,377,61,76,113,0,0.0,0,0,0,3036,21.0,0 days 00:42:44,0 days 00:44:43,245,565,Roubaix
460,Road Cycling,2019-08-19 11:06:00,Caldaro sulla Strada del Vino Silniční cyklistika,15.11,313.0,0 days 00:33:57,127,162,2.1,26.7,54.0,70,374,68,105,0,0.0,0,0,0,1605,21.0,0 days 00:33:34,0 days 00:45:06,254,576,Roubaix
461,Road Cycling,2019-08-17 07:57:02,Passo Muck - Passo di San Lugano - Frangarto - Passo Mendola,93.62,2839.0,0 days 04:32:51,148,174,4.4,20.6,78.5,2247,2217,73,125,0,0.0,0,0,0,17671,14.0,0 days 04:32:25,0 days 04:39:54,226,1342,Roubaix
462,Mountain Biking,2019-08-15 11:10:26,Caldaro sulla Strada del Vino Horská cyklistika,39.74,929.0,0 days 02:07:32,121,150,2.2,18.7,51.9,421,407,0,0,0,0.0,0,0,0,0,20.0,0 days 02:05:18,0 days 02:18:00,242,594,Rockhopper
463,Road Cycling,2019-08-13 09:27:38,Mendola e Andalo,119.05,3407.0,0 days 05:30:50,151,178,4.6,21.6,73.1,2134,2106,71,105,0,0.0,0,0,0,21164,15.0,0 days 05:30:12,0 days 06:03:23,233,1336,Roubaix
464,Mountain Biking,2019-08-11 12:16:29,Rovensko pod Troskami Horská cyklistika,25.59,679.0,0 days 01:36:06,120,179,2.2,16.0,43.5,358,351,0,0,0,0.0,0,0,0,0,23.0,0 days 01:35:14,0 days 02:00:53,266,389,Rockhopper
465,Road Cycling,2019-08-09 14:20:09,Kotce 2019,105.36,2898.0,0 days 04:06:29,161,182,4.5,25.6,50.1,989,810,74,113,0,0.0,0,0,0,16678,25.0,0 days 04:05:18,0 days 04:25:34,178,393,Roubaix
466,Road Cycling,2019-07-31 11:10:21,Týnec,78.09,1787.0,0 days 02:59:16,149,177,4.0,26.1,55.4,863,884,77,116,0,0.0,0,0,0,12638,17.0,0 days 02:58:49,0 days 03:05:00,186,472,Roubaix
467,Road Cycling,2019-07-29 18:48:53,Prokopské údolí,33.72,769.0,0 days 01:23:25,138,179,3.1,24.3,52.4,313,327,72,100,0,0.0,0,0,0,5285,18.0,0 days 01:23:03,0 days 01:25:48,226,370,Roubaix
468,Road Cycling,2019-07-27 17:23:38,Velkopopovický kozel,75.42,1781.0,0 days 02:48:51,153,179,4.1,26.8,58.8,738,747,75,118,0,0.0,0,0,0,11706,17.0,0 days 02:48:27,0 days 03:00:29,212,502,Roubaix
469,Road Cycling,2019-07-25 05:54:08,2x Zvole,52.34,1278.0,0 days 02:01:16,152,182,4.6,25.9,50.8,462,468,77,109,0,0.0,0,0,0,8310,12.0,0 days 02:00:51,0 days 02:04:10,160,341,Roubaix
470,Road Cycling,2019-07-23 13:15:55,Praha Silniční cyklistika,72.99,1963.0,0 days 03:10:46,152,180,4.4,23.0,56.8,689,683,70,126,0,0.0,0,0,0,12116,25.0,0 days 03:10:24,0 days 03:27:11,195,404,Roubaix
471,Road Cycling,2019-07-22 17:36:18,Točná-Radotín,63.02,1586.0,0 days 02:24:48,154,190,4.6,26.1,51.4,606,613,74,115,0,0.0,0,0,0,9226,24.0,0 days 02:24:16,0 days 02:29:55,169,357,Roubaix
472,Mountain Biking,2019-07-16 17:35:58,Lesopark Uhříněves s Karin,45.07,912.0,0 days 02:38:22,112,164,1.4,17.1,37.2,349,382,0,0,0,0.0,0,0,0,0,16.0,0 days 02:36:28,0 days 03:21:28,181,291,Rockhopper
473,Road Cycling,2019-07-09 18:21:13,Praha Silniční cyklistika,36.15,860.0,0 days 01:24:21,143,192,4.0,25.7,48.4,251,261,76,110,0,0.0,0,0,0,5808,13.0,0 days 01:23:52,0 days 01:27:27,192,350,Roubaix
474,Road Cycling,2019-07-02 15:15:14,Praha Silniční cyklistika,47.57,1232.0,0 days 01:49:39,152,182,4.7,26.0,54.1,455,474,72,166,0,0.0,0,0,0,7015,25.0,0 days 01:49:08,0 days 01:55:15,210,315,Roubaix
475,Road Cycling,2019-06-29 05:14:30,Caldaro sulla Strada del Vino Silniční cyklistika,41.84,1699.0,0 days 01:40:16,0,0,0.0,25.0,58.7,418,414,68,97,0,0.0,0,0,0,6406,16.0,0 days 01:39:57,0 days 01:41:05,225,572,Roubaix
476,Road Cycling,2019-06-28 05:18:29,Caldaro sulla Strada del Vino Silniční cyklistika,40.48,1569.0,0 days 01:31:48,0,0,0.0,26.5,63.1,401,393,74,117,0,0.0,0,0,0,6340,18.0,0 days 01:31:30,0 days 01:32:52,232,571,Roubaix
477,Road Cycling,2019-05-30 15:50:46,Jesolo - Caorle - San Stino di Livenza,91.9,2098.0,0 days 03:05:03,159,180,5.0,29.8,45.4,141,155,78,105,0,0.0,0,0,0,14147,13.0,0 days 03:04:03,0 days 03:13:30,-4,10,Roubaix
478,Road Cycling,2019-05-29 11:41:14,Passo Mendola towards Giro d'Italia,25.08,945.0,0 days 01:18:17,155,182,5.0,19.2,60.4,802,800,71,99,0,0.0,0,0,0,4592,7.0,0 days 01:18:10,0 days 01:25:32,567,1360,Roubaix
479,Road Cycling,2019-05-19 10:35:41,Konopiště,102.52,2445.0,0 days 04:20:29,147,183,4.6,23.6,62.1,1382,1379,70,207,0,0.0,0,0,0,16191,17.0,0 days 04:19:30,0 days 04:35:41,214,508,Roubaix
480,Road Cycling,2019-05-18 10:53:40,Křivoklátsko,108.63,2727.0,0 days 04:01:40,157,188,5.0,27.0,57.2,1180,1173,75,115,0,0.0,0,0,0,16582,14.0,0 days 04:00:45,0 days 04:12:26,200,478,Roubaix
481,Road Cycling,2019-05-08 10:41:04,Sázava,109.13,3002.0,0 days 04:24:20,153,184,4.3,24.8,57.2,1443,1424,71,152,0,0.0,0,0,0,16945,13.0,0 days 04:23:35,0 days 04:50:28,223,509,Roubaix
482,Road Cycling,2019-05-05 11:53:47,Králův Dvůr s Vávlavem,102.44,2164.0,0 days 04:49:40,127,183,2.1,21.2,42.8,452,489,62,104,0,0.0,0,0,0,16086,6.0,0 days 04:47:35,0 days 05:22:17,187,252,Roubaix
483,Road Cycling,2019-05-04 09:46:04,Veltrusy,122.5,2946.0,0 days 04:45:10,154,182,4.9,25.8,52.4,867,890,71,111,0,0.0,0,0,0,18166,6.0,0 days 04:42:52,0 days 05:03:17,183,350,Roubaix
484,Mountain Biking,2019-04-25 17:57:49,Mezi mosty a pro IPU,27.03,597.0,0 days 01:14:26,122,180,2.3,21.8,45.2,123,128,0,0,0,0.0,0,0,0,0,22.0,0 days 01:13:53,0 days 01:23:40,202,252,Rockhopper
485,Mountain Biking,2019-04-21 11:00:07,Ostravice,39.24,772.0,0 days 02:19:55,105,147,0.9,16.8,28.3,168,161,0,0,0,0.0,0,0,0,0,15.0,0 days 02:18:33,0 days 03:48:30,287,433,Rockhopper
486,Road Cycling,2019-04-19 10:50:02,3 summits of Beskydy,142.78,4076.0,0 days 06:57:53,149,180,5.0,20.5,61.8,2875,2873,72,166,0,0.0,0,0,0,23646,10.0,0 days 06:54:26,0 days 07:41:14,287,1330,Roubaix
487,Indoor Cycling,2019-04-16 18:23:20,Jízda na kole uvnitř,20.02,459.0,0 days 00:40:40,149,178,3.6,29.5,34.8,0,0,80,94,205,71.6,227,189,280,3285,19.0,0 days 00:40:37,0 days 00:40:40,0,0,Tacx
488,Indoor Cycling,2019-04-14 12:59:42,Jízda na kole uvnitř,50.02,1185.0,0 days 01:46:14,161,181,5.0,28.3,32.5,0,0,77,91,198,177.0,229,186,329,8179,20.0,0 days 01:46:07,0 days 01:46:14,0,0,Tacx
489,Road Cycling,2019-04-11 16:35:11,Na jih-Zvole-Okrouhlo-Zlatníky-Břežany-Točná a domů,48.32,1124.0,0 days 01:54:49,141,182,3.9,25.2,46.7,430,432,72,230,0,0.0,0,0,0,7712,5.0,0 days 01:54:04,0 days 02:00:15,192,399,Roubaix
490,Road Cycling,2019-04-09 14:36:05,Koloděje-Kolovraty-Vestec-Točná,72.13,1794.0,0 days 02:46:42,151,185,4.4,26.0,51.6,611,635,68,112,0,0.0,0,0,0,9862,13.0,0 days 02:45:32,0 days 03:05:37,197,372,Roubaix
491,Mountain Biking,2019-03-30 16:11:39,from ForBikes,17.07,524.0,0 days 01:15:22,0,0,0.0,13.6,44.4,174,218,0,0,0,0.0,0,0,0,0,14.0,0 days 01:03:38,0 days 01:20:59,187,292,Rockhopper
492,Mountain Biking,2019-03-30 10:04:31,to ForBikes,14.73,466.0,0 days 01:02:43,0,0,0.0,14.1,37.3,172,125,0,0,0,0.0,0,0,0,0,10.0,0 days 00:59:06,0 days 01:09:22,197,311,Rockhopper
493,Indoor Cycling,2019-03-28 17:31:48,Jízda na kole uvnitř,23.85,529.0,0 days 00:48:01,149,175,3.7,29.8,32.7,0,0,81,91,195,76.6,222,184,271,3906,20.0,0 days 00:47:57,0 days 00:48:01,0,0,Tacx
494,Indoor Cycling,2019-03-25 18:22:43,aby toho nebylo málo 😊,12.82,289.0,0 days 00:25:01,164,186,3.5,30.7,47.9,0,0,83,132,226,53.5,200,193,609,2060,21.0,0 days 00:24:58,0 days 00:25:01,0,0,Tacx
495,Indoor Cycling,2019-03-25 18:02:08,FTP test,7.95,205.0,0 days 00:17:02,153,178,3.0,28.0,32.4,0,0,76,88,219,33.9,0,203,262,1293,21.0,0 days 00:16:57,0 days 00:17:02,0,0,Tacx
496,Road Cycling,2019-03-21 15:08:34,na Okrouhlo,56.35,1336.0,0 days 02:06:57,148,179,4.1,26.6,54.8,552,559,71,101,0,0.0,0,0,0,8118,9.0,0 days 02:06:01,0 days 02:16:35,200,401,Roubaix
497,Road Cycling,2019-03-17 11:25:31,Tour de Karlštejn 2019,107.93,2633.0,0 days 04:16:42,150,175,4.0,25.2,63.8,1225,1223,71,113,0,0.0,0,0,0,15969,15.0,0 days 04:15:42,0 days 04:32:53,199,445,Roubaix
498,Indoor Cycling,2019-03-14 17:57:10,Jízda na kole uvnitř,40.02,976.0,0 days 01:21:03,165,183,5.0,29.6,34.7,0,0,80,94,217,174.4,250,202,369,6534,20.0,0 days 01:20:56,0 days 01:21:03,0,0,Tacx
499,Indoor Cycling,2019-03-12 18:14:01,Jízda na kole uvnitř,22.36,464.0,0 days 00:45:02,151,177,3.4,29.8,34.9,0,0,80,95,189,72.7,207,173,256,3631,20.0,0 days 00:44:59,0 days 00:45:02,0,0,Tacx
500,Indoor Cycling,2019-03-11 16:19:26,Jízda na kole uvnitř,43.84,952.0,0 days 01:30:01,155,181,4.1,29.2,33.2,0,0,79,90,205,173.0,197,178,335,7129,21.0,0 days 01:29:56,0 days 01:30:01,0,0,Tacx
501,Road Cycling,2019-03-07 16:23:02,Slivenec,34.5,1016.0,0 days 01:22:44,153,182,4.0,25.0,52.3,321,342,69,106,0,0.0,0,0,0,4891,7.0,0 days 01:22:04,0 days 01:29:59,191,354,Roubaix
502,Road Cycling,2019-03-05 15:22:32,Točná - Jesenice - Kunratice,44.34,1775.0,0 days 01:43:46,0,0,0.0,25.6,54.1,377,399,69,107,0,0.0,0,0,0,6202,3.0,0 days 01:42:55,0 days 02:04:46,185,372,Roubaix
503,Virtual Cycling,2019-02-28 16:13:38,Jízda na kole uvnitř,33.74,757.0,0 days 01:10:01,149,185,3.6,28.9,31.5,0,0,78,85,220,154.2,192,182,362,5481,20.0,0 days 01:09:58,0 days 01:10:01,0,0,Tacx
504,Virtual Cycling,2019-02-27 16:54:15,Jízda na kole uvnitř,33.44,801.0,0 days 01:07:40,161,185,4.2,29.6,34.9,0,0,80,94,220,149.3,248,199,373,5446,20.0,0 days 01:07:35,0 days 01:07:40,0,0,Tacx
505,Road Cycling,2019-02-22 11:03:56,Kurtatsch - Salurn,61.97,1967.0,0 days 03:19:03,144,168,4.0,18.7,65.9,1405,1406,62,106,0,0.0,0,0,0,10774,9.0,0 days 03:17:40,0 days 03:32:59,205,823,Roubaix
506,Road Cycling,2019-02-21 10:36:43,Passo Mendola e Kojotenpass,54.57,1904.0,0 days 02:39:22,154,177,5.0,20.5,66.2,1564,1527,68,107,0,0.0,0,0,0,9523,6.0,0 days 02:39:03,0 days 02:51:48,229,1376,Roubaix
507,Indoor Cycling,2019-02-17 22:54:15,Jízda na kole uvnitř,0.0,0.0,0 days 00:01:55,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,21.0,0 days 00:00:00,0 days 00:01:55,0,0,Tacx
508,Road Cycling,2019-02-17 15:58:26,Silniční cyklistika,0.0,0.0,0 days 00:00:17,0,0,0.0,0.0,0.0,0,0,0,0,0,0.0,0,0,0,0,26.0,0 days 00:00:00,0 days 00:00:17,232,232,Roubaix
509,Road Cycling,2019-02-17 13:54:05,Slivenec,33.28,927.0,0 days 01:13:47,154,181,3.7,27.1,56.6,280,286,73,101,0,0.0,0,0,0,4924,8.0,0 days 01:13:17,0 days 01:29:52,199,362,Roubaix
510,Road Cycling,2019-02-16 13:07:52,do Zvole a zpět,42.21,1073.0,0 days 01:41:05,146,175,3.8,25.1,52.7,335,332,67,102,0,0.0,0,0,0,5828,8.0,0 days 01:38:32,0 days 01:50:20,191,379,Roubaix
511,Virtual Cycling,2019-02-14 17:56:09,Jízda na kole uvnitř,30.11,583.0,0 days 01:00:03,142,179,3.0,30.1,33.5,0,0,82,92,179,79.6,184,163,330,4978,21.0,0 days 00:59:59,0 days 01:00:03,0,0,Tacx
512,Virtual Cycling,2019-02-13 17:49:17,Jízda na kole uvnitř,43.17,964.0,0 days 01:28:26,159,179,5.0,29.3,33.0,0,0,81,91,194,137.8,201,183,350,7171,20.0,0 days 01:28:21,0 days 01:28:26,0,0,Tacx
513,Virtual Cycling,2019-02-10 13:14:25,Jízda na kole uvnitř,43.23,939.0,0 days 01:31:00,156,178,4.4,28.5,33.6,0,0,78,92,182,124.9,188,173,366,7163,19.0,0 days 01:30:52,0 days 01:31:00,0,0,Tacx
514,Virtual Cycling,2019-02-08 09:07:38,Jízda na kole uvnitř,30.86,784.0,0 days 01:04:37,170,187,5.0,28.7,33.1,0,0,79,91,216,124.2,225,204,317,5140,20.0,0 days 01:04:33,0 days 01:04:37,0,0,Tacx
515,Virtual Cycling,2019-02-07 20:34:26,zkouška Garminu,5.02,118.0,0 days 00:10:50,145,164,2.3,27.8,37.2,0,0,76,102,190,15.6,0,183,329,833,22.0,0 days 00:10:49,0 days 00:10:50,0,0,Tacx
516,Indoor Cycling,2019-02-07 19:10:22,Jízda na kole uvnitř,1.41,25.0,0 days 00:12:51,0,0,0.0,14.6,27.7,0,0,63,76,106,2.5,0,73,223,229,26.0,0 days 00:03:43,0 days 00:12:51,0,0,Tacx
517,Indoor Cycling,2019-02-07 18:35:41,Jízda na kole uvnitř,0.17,3.0,0 days 00:07:15,0,0,0.0,14.5,21.7,0,0,47,60,85,0.1,0,72,105,27,23.0,0 days 00:00:36,0 days 00:07:15,0,0,Tacx
518,Indoor Cycling,2019-02-07 18:20:11,Jízda na kole uvnitř,0.54,12.0,0 days 00:09:55,0,0,0.0,17.2,21.2,0,0,49,59,124,0.9,0,110,187,91,24.0,0 days 00:01:50,0 days 00:09:55,0,0,Tacx
519,Indoor Cycling,2019-02-07 17:40:17,Jízda na kole uvnitř,0.37,4.0,0 days 00:03:39,88,96,0.0,17.4,30.3,0,0,72,81,0,0.0,0,0,0,46,24.0,0 days 00:00:47,0 days 00:03:39,0,0,Tacx
520,Virtual Cycling,2019-02-06 18:28:40,Jízda na kole,44.94,918.0,0 days 01:30:00,0,0,0.0,30.0,33.7,711,1,78,97,197,0.0,0,178,328,0,0.0,0 days 01:29:58,0 days 01:29:58,0,715,Tacx
521,Virtual Cycling,2019-02-05 17:36:06,Jízda na kole,30.93,555.0,0 days 01:00:00,0,0,0.0,30.9,34.2,309,0,80,98,165,0.0,0,161,228,0,0.0,0 days 00:59:58,0 days 00:59:58,0,309,Tacx
522,Virtual Cycling,2019-01-27 12:01:32,Jízda na kole,45.18,929.0,0 days 01:30:00,0,0,0.0,30.1,33.3,714,1,76,85,198,0.0,0,180,310,0,0.0,0 days 01:29:58,0 days 01:29:58,0,717,Tacx
523,Virtual Cycling,2019-01-23 17:47:46,Jízda na kole,29.83,548.0,0 days 01:00:00,0,0,0.0,29.8,33.5,295,0,79,87,161,0.0,0,159,189,0,0.0,0 days 00:59:58,0 days 00:59:58,0,298,Tacx
524,Virtual Cycling,2019-01-22 17:20:41,Jízda na kole,46.02,969.0,0 days 01:30:00,0,0,0.0,30.7,33.5,734,1,77,90,213,0.0,0,188,343,0,0.0,0 days 01:29:58,0 days 01:29:58,0,733,Tacx
525,Virtual Cycling,2019-01-17 18:09:25,Jízda na kole,45.63,950.0,0 days 01:30:00,0,0,0.0,30.4,33.4,720,1,78,90,206,0.0,0,184,319,0,0.0,0 days 01:29:58,0 days 01:29:58,0,724,Tacx
526,Virtual Cycling,2019-01-15 17:30:00,1:15,37.0,1110.0,0 days 01:15:00,0,0,0.0,29.6,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 01:15:00,0,0,Tacx
527,Virtual Cycling,2019-01-13 14:27:54,Jízda na kole,36.79,820.0,0 days 01:15:00,0,0,0.0,29.4,33.6,664,0,76,87,205,0.0,0,191,290,0,0.0,0 days 01:14:58,0 days 01:14:58,0,664,Tacx
528,Virtual Cycling,2019-01-12 13:46:46,Jízda na kole,28.52,652.0,0 days 01:00:00,0,0,0.0,28.5,33.6,350,5,74,84,207,0.0,0,189,274,0,0.0,0 days 00:59:58,0 days 00:59:58,-3,347,Tacx
529,Virtual Cycling,2019-01-09 17:30:00,schody 60min,28.0,888.0,0 days 01:00:00,0,0,0.0,28.0,0.0,0,0,0,0,0,0.0,0,0,0,0,0.0,0 days 00:00:00,0 days 01:00:00,0,0,Tacx
530,Virtual Cycling,2019-01-07 18:31:09,Jízda na kole,24.37,393.0,0 days 00:45:16,0,0,0.0,32.3,36.0,23,0,79,102,154,0.0,0,151,205,0,0.0,0 days 00:45:12,0 days 00:45:15,0,24,Tacx
531,Virtual Cycling,2019-01-05 14:15:53,Jízda na kole,15.06,260.0,0 days 00:30:20,0,0,0.0,29.8,31.2,0,0,79,106,151,0.0,0,150,168,0,0.0,0 days 00:30:06,0 days 00:30:18,0,0,Tacx
532,Road Cycling,2018-11-04 13:57:53,Praha Nekategorizováno,25.21,0.0,0 days 00:56:22,0,0,0.0,26.8,60.3,129,123,0,0,0,0.0,0,0,0,0,0.0,0 days 00:51:23,0 days 00:56:22,185,250,Roubaix
533,Mountain Biking,2018-11-03 14:10:26,Praha Nekategorizováno,30.8,0.0,0 days 01:38:26,0,0,0.0,18.8,115.7,312,309,0,0,0,0.0,0,0,0,0,0.0,0 days 01:09:11,0 days 01:38:26,188,318,Rockhopper
534,Road Cycling,2018-10-21 11:44:39,Radim,109.73,0.0,0 days 04:17:22,0,0,0.0,25.6,126.0,791,793,0,0,0,0.0,0,0,0,0,0.0,0 days 03:40:47,0 days 04:17:22,196,413,Roubaix
535,Road Cycling,2018-10-13 07:12:16,Praha - Rokycany - Praha (vysílač) - Příbram - Praha,210.63,0.0,0 days 12:04:34,0,0,0.0,17.4,167.3,2414,2409,0,0,0,0.0,0,0,0,0,0.0,0 days 07:19:51,0 days 12:04:34,185,862,Roubaix
